brand,posted_date,model,year_of_manufacture,transmission,fuel_type,engine_capacity,vehicle_price
TOYOTA,06 SEP,CORONA,1997,AUTOMATIC,PETROL,1990,2975000
TOYOTA,06 SEP,CHR,2017,AUTOMATIC,PETROL,1190,15990000
TOYOTA,08 SEP,ALLION,2008,AUTOMATIC,PETROL,1500,8700000
TOYOTA,06 SEP,PASSO,2010,AUTOMATIC,PETROL,990,5300000
TOYOTA,18 SEP,CHR,2018,AUTOMATIC,PETROL,1190,16500000
TOYOTA,06 SEP,VITZ,2015,AUTOMATIC,PETROL,1000,7500000
TOYOTA,05 SEP,SOLUNA,2000,AUTOMATIC,PETROL,1498,3475000
TOYOTA,05 SEP,LAND CRUISER PRADO,2013,AUTOMATIC,PETROL,2700,39300000
TOYOTA,10 SEP,HARRIER,2010,AUTOMATIC,PETROL,2360,12500000
TOYOTA,04 SEP,ALLION,2006,AUTOMATIC,PETROL,1500,7550000
TOYOTA,04 SEP,PRIUS,2016,AUTOMATIC,PETROL,1790,16800000
TOYOTA,05 SEP,TANK,2018,AUTOMATIC,PETROL,1000,9690000
TOYOTA,06 SEP,RAIZE,2020,AUTOMATIC,PETROL,1000,14590000
TOYOTA,17 SEP,HARRIER,2008,AUTOMATIC,PETROL,2400,9450000
TOYOTA,03 SEP,VITZ,2012,AUTOMATIC,PETROL,1000,6790000
TOYOTA,03 SEP,AXIO,2007,AUTOMATIC,PETROL,1490,7000000
TOYOTA,03 SEP,AXIO,2007,AUTOMATIC,PETROL,1500,7500000
TOYOTA,06 SEP,RAIZE,2020,AUTOMATIC,PETROL,1000,15690000
TOYOTA,03 SEP,VELLFIRE,2010,AUTOMATIC,PETROL,2400,32000000
TOYOTA,07 SEP,COROLLA,2006,AUTOMATIC,PETROL,1350,5475000
TOYOTA,23 SEP,PREMIO,2015,AUTOMATIC,PETROL,1500,14800000
TOYOTA,02 SEP,YARIS,2019,AUTOMATIC,PETROL,1197,14490000
TOYOTA,02 SEP,CHR,2018,AUTOMATIC,PETROL,1190,16690000
TOYOTA,23 SEP,LAND CRUISER PRADO,2001,AUTOMATIC,PETROL,2700,11800000
TOYOTA,24 SEP,LAND CRUISER PRADO,2015,AUTOMATIC,PETROL,3000,48950000
TOYOTA,01 SEP,COROLLA,2006,AUTOMATIC,PETROL,1587,3990000
TOYOTA,01 SEP,WIGO,2017,AUTOMATIC,PETROL,998,6200000
TOYOTA,02 SEP,VITZ,2003,AUTOMATIC,PETROL,1000,3595000
TOYOTA,31 AUG,AXIO,2013,AUTOMATIC,PETROL,1500,9450000
TOYOTA,31 AUG,AQUA,2015,AUTOMATIC,PETROL,1500,8650000
TOYOTA,09 SEP,VITZ,2007,AUTOMATIC,PETROL,1000,5550000
TOYOTA,31 AUG,PREMIO,2018,AUTOMATIC,PETROL,1500,18200000
TOYOTA,31 AUG,LAND CRUISER PRADO,2003,AUTOMATIC,PETROL,2700,15800000
TOYOTA,31 AUG,LAND CRUISER PRADO,2017,AUTOMATIC,PETROL,2700,56500000
TOYOTA,12 AUG,VITZ,2006,AUTOMATIC,PETROL,1000,5150000
TOYOTA,24 SEP,PREMIO,2017,AUTOMATIC,PETROL,1500,18950000
TOYOTA,30 AUG,VITZ,2018,AUTOMATIC,PETROL,1000,9250000
TOYOTA,11 SEP,VITZ,2015,AUTOMATIC,PETROL,990,8075000
TOYOTA,12 SEP,IST,2003,AUTOMATIC,PETROL,1298,5490000
TOYOTA,30 AUG,RAV4,2002,AUTOMATIC,PETROL,2000,5600000
TOYOTA,05 SEP,LAND CRUISER PRADO,2015,AUTOMATIC,PETROL,2700,49500000
TOYOTA,29 AUG,PREMIO,2013,AUTOMATIC,PETROL,1500,11975000
TOYOTA,10 SEP,AXIO,2015,AUTOMATIC,PETROL,1500,12300000
TOYOTA,23 SEP,LAND CRUISER SAHARA,2015,AUTOMATIC,PETROL,4200,79990000
TOYOTA,29 AUG,LAND CRUISER PRADO,2011,AUTOMATIC,PETROL,2699,32500000
TOYOTA,29 AUG,PREMIO,2017,AUTOMATIC,PETROL,1490,17500000
TOYOTA,29 AUG,VITZ,2010,AUTOMATIC,PETROL,990,5990000
TOYOTA,29 AUG,WIGO,2017,AUTOMATIC,PETROL,998,6590000
TOYOTA,29 AUG,VITZ,2017,AUTOMATIC,PETROL,998,8590000
TOYOTA,29 AUG,RAV4,1998,AUTOMATIC,PETROL,1990,4975000
TOYOTA,29 AUG,VITZ,2018,AUTOMATIC,PETROL,998,7990000
TOYOTA,29 AUG,VITZ,2017,AUTOMATIC,PETROL,998,8490000
TOYOTA,29 AUG,YARIS,2011,AUTOMATIC,PETROL,1329,6890000
TOYOTA,01 SEP,VITZ,2016,AUTOMATIC,PETROL,1000,7990000
TOYOTA,28 AUG,VITZ,2018,AUTOMATIC,PETROL,1000,9700000
TOYOTA,28 AUG,WIGO,2017,AUTOMATIC,PETROL,1000,6450000
TOYOTA,23 SEP,PREMIO,2015,AUTOMATIC,PETROL,1500,14150000
TOYOTA,12 SEP,YARIS,2012,AUTOMATIC,PETROL,1300,7950000
TOYOTA,05 SEP,CHR,2018,AUTOMATIC,PETROL,1200,16875000
TOYOTA,17 SEP,IST,2003,AUTOMATIC,PETROL,1300,5450000
TOYOTA,25 AUG,LAND CRUISER PRADO,2014,AUTOMATIC,PETROL,2700,43500000
TOYOTA,25 AUG,VITZ,2017,AUTOMATIC,PETROL,990,8200000
TOYOTA,23 SEP,WIGO,2018,AUTOMATIC,PETROL,1000,6850000
TOYOTA,05 SEP,VITZ,2017,AUTOMATIC,PETROL,1000,8325000
TOYOTA,23 SEP,AXIO,2017,AUTOMATIC,PETROL,1300,13100000
TOYOTA,24 AUG,ALLION,2002,AUTOMATIC,PETROL,1500,6390000
TOYOTA,24 AUG,WIGO,2017,AUTOMATIC,PETROL,1000,6550000
TOYOTA,26 AUG,VITZ,2017,AUTOMATIC,PETROL,1000,8290000
TOYOTA,23 AUG,AXIO,2007,AUTOMATIC,PETROL,1500,8150000
TOYOTA,09 SEP,CARINA,1996,AUTOMATIC,PETROL,1490,2290000
TOYOTA,09 SEP,ALLION,2008,AUTOMATIC,PETROL,1500,8790000
TOYOTA,23 AUG,COROLLA,2000,AUTOMATIC,PETROL,2,3000000
TOYOTA,02 SEP,PREMIO,2000,AUTOMATIC,PETROL,1500,3100000
TOYOTA,25 AUG,VITZ,2016,AUTOMATIC,PETROL,1000,7650000
TOYOTA,22 AUG,VITZ,2016,AUTOMATIC,PETROL,1000,7500000
TOYOTA,15 SEP,CAMRY,2007,AUTOMATIC,PETROL,2460,8500000
TOYOTA,21 AUG,LAND CRUISER PRADO,2008,AUTOMATIC,PETROL,2700,19200000
TOYOTA,25 AUG,ALLION,2003,AUTOMATIC,PETROL,1500,7475000
TOYOTA,21 AUG,VITZ,2010,AUTOMATIC,PETROL,990,6390000
TOYOTA,21 AUG,VITZ,2010,AUTOMATIC,PETROL,990,5990000
TOYOTA,21 AUG,PREMIO,2013,AUTOMATIC,PETROL,1500,14375000
TOYOTA,20 AUG,VITZ,2016,AUTOMATIC,PETROL,1000,7600000
TOYOTA,24 SEP,RAIZE,2020,AUTOMATIC,PETROL,1000,15525000
TOYOTA,24 SEP,VITZ,2016,AUTOMATIC,PETROL,1000,8550000
TOYOTA,24 SEP,VITZ,2018,AUTOMATIC,PETROL,1000,9550000
TOYOTA,20 AUG,VITZ,2007,AUTOMATIC,PETROL,1000,5225000
TOYOTA,24 SEP,MARK,1999,AUTOMATIC,PETROL,2000,4400000
TOYOTA,19 AUG,VITZ,2010,AUTOMATIC,PETROL,990,5875000
TOYOTA,19 AUG,BELTA,2009,AUTOMATIC,PETROL,1000,6150000
TOYOTA,19 AUG,VIOS,2005,AUTOMATIC,PETROL,1500,4950000
TOYOTA,18 AUG,PASSO,2006,AUTOMATIC,PETROL,1000,4950000
TOYOTA,18 AUG,MARK,2000,AUTOMATIC,PETROL,1980,6375000
